accommodation_id,review_text,review_score,hotel_review_count
-1536113747,Nice Breakfast nan,8.0,25
1997077375,"Ideally located in Bamburgh, parking was easy outside the hotel, no need for their own car park to be used. Really inviting when you enter and the staff very friendly and attentive. The en-suite decor showing signs of being tired but it is approaching the end of season.",9.0,25
-70930943,"Exceptionally clean, great location, comfy bed. Buffet breakfast stone cold, quality of haggis very poor. Coffee machine not working.",8.0,25
-1975174265,"A quite hotel near Queens way street , tube & bus stations The bathroom is too small",8.0,24
484920988,"the hotel is clean, convenient and affordable. The room is clean and basic, but still nice. Easy to walk to the old town from the hotel as well as to walk to and from the ferry which is a great plus. Kind of a weird one - but the thermostat was SO bright that I had to put a t shirt over it to sleep. Also, it was very warm in the room. The fan helped, but some air con would have been appreciated. However, I understand this is what you get with budget.",8.0,24
-1975174265,"Expensive hotel, not clean, very small rooms nan",6.0,24
-1975174265,"the property was just absolutely beautiful! it’s close to shops and the train station which was very helpful! nothing, it was absolutely beautiful.",10.0,24
-1975174265,"Excellent location opposite Hyde Park and a two min walk to Queensway tube station. Very easy to navigate from, close to a high street with plenty of meal and supermarket options. Nice bed sheets, comfy bed, very clean bathroom facilities. Loved the rent an umbrella service. Got quite noisy on some nights from nearby rooms, less than ideal room insulation I suppose. Facilities in floor's corridor were quite outdated, especially walls and carpet. Same applies to room's carpet which was stained and in need of replacement, curtains could also use a revamp.",6.0,24
484920988,"It wasn't anything that I didn't like. The hotel was excellent, from the cosy spacious rooms, location, atmosphere, and kind team to the fabulous community lounges. I loved the kitchen! I have never seen the kitchen used for all guests in the hotel. I am amused! nan",10.0,24
-1975174265,The staff was well.Very clean room and  good service.. Everything was fine .,9.0,24
-1975174265,"Good location, easy to book and check in, clean and comfortable room. Very pleased. nan",9.0,24
484920988,"Hotel itself is very nice, with many places to rest and many services, such as luggage storage.  The view in my room was just amazing. nan",10.0,24
484920988,"I am sincerely grateful to all the Citybox staff for the reception, accommodation, comfort, general positive and good atmosphere of the hotel, friendliness and hospitality. In my opinion, this is one of the most modern and creative European hotels. Super comfortable, cozy, clean. Special sincere thanks to the Citybox staff for the opportunity to change my courtyard view room to a sea view room. And although I did not expect it, it became a big surprise for me and gave me inspiration for a long time. We also enjoyed great breakfasts with friendly staff in the restaurant. Our group is very grateful to you, I hope we will have the opportunity to visit you again in the future. -",10.0,24
484920988,"Comfy, clean && well located N/A",10.0,24
-1975174265,"A hotel that ticked all the boxes. Great location beside Hyde park. Well equipped rooms (comfy bed, bathroom, mini fridge, safe, wifi, dressing table and tea/ coffee making facilities. Staff friendly and helpful! Luggage store and umbrella services provided also. Bar was cool also. Corridors on some floors could do with some revamping. Bathrooms are on smaller side.",8.0,24
484920988,"Hotel interior, comfy room. Friendly staff. Easy automated check in and out. Bathroom - no hair balsam and body cream, but 2in1 (shampoo and shower gel) in shower. Room was very small.",8.0,24
484920988,"Very good location, very clean and cosy. I’ve stayed in Citybox Tallinn many times and I always choose it again - best place in Tallinn. nan",9.0,24
-1975174265,Ideal location and good price for London.  5 minutes to Queensway or Bayswater underground stations. Lots of restaurants very close and next to Hyde Park. nan,7.0,24
484920988,"Clean, easy self check-in/self check-out The breakfast was delicious, but took very long due to service times being long (you order from the menu), so you should get there early if you need to be somewhere on time",8.0,24
484920988,"Great location. Within Walking distance of Seaport and Old Town. Self check in features. Secur baggage storeroom. Very clean and good value for dollars No TV,  and room would only be cleaned for a fee",8.0,24
-1975174265,"Rooms clean, they originally placed us in a tiny, bad room right next to renovations and a tiny shower but after speaking with reception/management they upgraded us for free and placed us in a room much better for what we paid and it was perfect. Lovely welcoming staff and more than happy to help with any issues. We paid for late check out which is £10 per hour after 11am but they only charged us £10 to check out at 1pm. Breakfast is delicious and lots to offer and all freshly cooked! Huge renovations ongoing and no mention of this when booking, some rooms outdated and tiny, we paid £460 for our room and we initially were given a tiny double room with a very small shower, no A/C so no heating and our plug in heater smelt like burning so didn't risk using it but the room was freezing, water boiling hot and wouldn't ever be cold, even the sink water was hot to brush teeth with.",10.0,24
-1975174265,"Location was great for Paddington station and Hyde park Room smelt musty. Shower wasn’t great, no extractor fan.",6.0,24
484920988,"Location, quick self check-in&check-out, comfy bed Air conditioner was a bit too loud, but I am a light sleeper :) There is no restaurant, but Rotermanni has some great options.",10.0,24
-1975174265,"Location is great, close to transport, quiet Rooms are very small, lifts often off line",7.0,24
-1975174265,"Comfortable clean rooms and beds.  Reasonable rate for central London.  Also, a good breakfast. Attentive staff. nan",10.0,24
484920988,"Location was great, super easy walk to the old town and Rottmann area. Parking was easy enough to find around and it was close walking distance to the port as well. The hotel is a lot bigger than it initially feels. Also the automated check in and check out was quick and efficient. nan",9.0,24
-1975174265,"The location is very good. A lot of places to eat, near the underground. The hotel needs maintanance and to be renewal",5.0,24
-1975174265,"Great location for hyde park. Rooms were clean and comfortable. We stayed in a superior double room which had air con, however they are located below ground floor. Bar closes at 11, we queued from 10.45, one person on the bar (huge queue). Allowed us to queue until just before 11 to be told we couldn’t get a drink! No staff there to communicate or stop the queuing beforehand knowing they wouldn’t serve us all, and no other staff came to help out despite there being many around. It was very disappointing after spending a lot of money on rooms and just wanting one drink after rushing to get back.   As the rooms are below ground floor, you could hear the underground most of the night.",5.0,24
484920988,"Modern and clean place, loved the self check in/out option No such thing",10.0,24
484920988,Very comfortable and cozy. Self check in is easy and understandable. There is a corner with kitchen on the 3rd floor where you can hit the food and make a coffee/tee. nan,10.0,24
484920988,"Nice room, clean, quiet and comfortable.  Good kitchen and laundry facilities. Excellent location. Everything was fine.",8.0,24
-1975174265,"Location of the hotel, size of the room, very friendly staff There is nothing I didn't like",8.0,24
-1975174265,"Friendly helpful staff, quite comfortable room close to the tube nan",10.0,24
484920988,"The staff was very polite and friendly and so helpful. It was a joy to speak to them. Very easy selfcheck-in/out and they have a locked storage room for your luggage.  The room was what I expected but very clean and had everything I needed. There is a lounge area with a kitchen, tv area and even a laundry. It was a lot more then I expected for the price I paid.   Also very close to the terminal if you arrive by boat.  I would recomend and book again if I go back to Tallinn! (: -",10.0,24
484920988,"Comfortable  beds.  Good quality  linens. Soundproofing. Great view  from  the window. Beautiful  and comfortable  shower. This is not 3 stars hotel. This is a hostel with separate  rooms . No tv, no kettle, no fridge  in the room. Even no shelf  in the room. There's  only a bench  under the window. We put our luggage  over there.  For young people  is Ok, because  it has shared kitchen  with fridge. But for the money we paid , we expect  more services  in the room.",7.0,24
-1975174265,2 minute walk to the Queensway station and central line nan,8.0,24
-1975174265,"Location was good to where we needed , by Hyde park nan",8.0,24
484920988,The location is very central and the hotel is new. The bed is comfortable and the room has all necessary amenities. everything is ok.,9.0,24
-1975174265,The location was good and near Kennington Palace. It was also close to a variety of restaurants and fast food places.  The staff was friendly  and accommodating.  The breakfast was well organized and provided an excellent to start to our day. The bathroom was extremely small.  There was no counter to set anything down and the towel rack was so high up you could not reach it to hang a towel.,7.0,24
-1975174265,"Location, breakfast, warmth and friendly staff. Small bathroom and drainage in shower was slow. Having to pay extra for a double bed and single bed on arrival instead of 3 single beds. Couldn't understand why it was extra.",8.0,24
-1975174265,"Central location, friendly happy staff Most rooms don’t have aircon so on a hot day it can be difficult to sleep but all rooms without aircon have windows so there is some fresh air",9.0,24
484920988,"Amazing place in Tallin. Based border the old town and near the harbor to Helsinki. Fully automatic hotel, no reception, ho host but direct self check in the hotel. Large room with all the facilities Price of the breakfast. 22€/each are too much. So many locals cheaper nearby",10.0,24
484920988,View from the window wasn't at the sea as were shown at the photos. Instead of that it was at the construction site. It was dissapointing. nan,7.0,24
-1975174265,"Location is good, 2 mins from bus 94 and 3-5 mins from the queensway undergrand station. both of them are very good to use the public transportation. It's 2 mins to reach out the Hyde park. as usual the room was small but for sleeping it was enough. Were were the middle of the summer with 21-23 celsus temp and even with this the room was hot. with more temp they should need air condition which was not available in the rooms.",6.0,24
484920988,"Everything was excellent... but there was no TV in the room.... Otherwise, fantastic place, both location and hotel wise... nan",10.0,24
-1975174265,"The location was great, super close to metro station and Hyde park. The staff was kind and they were even able to check me in earlier. The room was clean and nice for a short stay. It was quite convenient to have EU power outlet. Apart from the lobby, everything else in the hotel seemed old and not well maintained. The carpet looked dirty, the hallways had a funny smell, carpet in the room had stains - it was cleaned I could tell, but just old. The room had no air conditioning just a small heater.",6.0,24
484920988,Typical hotel room but very clean and very modern. Amazing location and comfy beds. No mini-fridge I the room but very nice communal kitchen with paper essentials (spoons/forks/plates) two fridges and two microwaves. A bit on the pricier side. I was expecting bigger room  but that's a nitpick.,9.0,24
-1975174265,"Easy to find location. Room spacious and clean No prior notice the lift was out of order. Had to access my room through a stairway, which in reality was a fire exit/storage space. 3 flights of stairs.",7.0,24
484920988,"Great location - next to old town and within a walking distance of pretty much any place in the city centre. Everything worked as expected. Can do everything via self service but could also seek help from staff if needed. Avoid the “atrium rooms” if you can, feels a bit claustrophobic. The ones with regular windows are great though.",9.0,24
484920988,"It's more of a luxury hostel rather than a hotel. I wasn't prepared for how sparse the room would be, but it was comfortable and big enough, and once I got used to it - and realised I had access to a fridge in the shared kitchen - I enjoyed it. I asked for a quiet room as I planned to work in it for several hours each day, and it generally was - though there were some construction works nearby that were noisy, and there were a couple of nights on which a DJ was playing loud music in the recreational space behind the hotel. I liked the fact that there was a thick curtain over the very large window that was effective in blocking out the light (of which there's a lot at the time of year I stayed there). Would happily stay here again. Not much. But I couldn't understanding the prioritising of amenities in the rooms. The principle seems to be that there is almost nothing, yet there was a hairdryer - something I never use. I'd rather have had a kettle, or at least a real glass instead of a plastic one, instead.",8.0,24
484920988,Hotel is new and modern.  Location is excellent: 8min walk to ferry terminal.  Room is clean.  Beds are OK. Shower room - excellent.  One window inthe room can be opened.   Cofee/tea machine in corridor on the same stage.  Check-in/out happens very quickly.  Invoice response by mail came very quickly. no TV.  The space of the room is minimal.,9.0,24
1037277742,"The location was very good,  central to access the west end, the staff were very pleasant and helpful 👍 I would definitely recommend this hotel and would stay there again. The only thing was the room was compact but very comfy.",9.0,23
65564087,Lovely room vith fantastic view Breakfast only until 9.30 could be a little later,10.0,23
1962800155,"Location, quality of the food (especially our evening meal in the turmeric restaurant), price, bed was very comfortable, excellent black out curtains. Room was a little small for 3",8.0,23
1949051117,"Location, clean room. Separate rooms with own bath in an hostel. Roof access for a good view. Walking distance (for me) to most main attractions. Very long line up to check in. No alcohol or food allowed in the rooms (understandable for a hostel which tend to have a lot of young people staying there). Small bathroom.",7.0,23
1962800155,Great position clean facilities Room very small,7.0,23
517772101,Family friendly for staycation.. love the environment.. but not the food.. overall for my staycation is so good.. 💕 Maybe the food.. not many choices for the breakfast..,9.0,23
65564087,The staff great and very comfortable. Parking on site and next to the beach been many times before nan,9.0,23
1651322766,Very nice location - just steps away from parking and terminal. Was surprise NOT to hear planes at all :)). Very convenient and welcome drinks - were just what needed after tiring day Nothing at all,10.0,23
65564087,"It had character & is right on the front with a decent sized car park. The staff were very friendly & helpful, particularly in the restaurant at breakfast. The breakfast was self service & excellent. Nothing.",8.0,23
517772101,location near to easy look / found foods 1. Refrigerator not working properly and not cold. 2. Air-conditioning not working as thermostat unable to set room temperature because too cold. 3. Bath tower smelly. 4. Toilet fan too loud when night fall. 5. Room light not enough bright. 6. Carpet smelly and dirty.,6.0,23
65564087,Very good…breakfast self service is the best format… staff bright and cheerful. Suited my needs perfectly,7.0,23
-1620033035,"tidiness , location and value for money nan",9.0,23
-1620033035,"Modern, comfortable and clean. Great breakfast options in the restaurant. Located a bit further away than other hotels",10.0,23
1949051117,Clean and good facilities It’s a very big hostel and can be noisy on a night,7.0,23
1651322766,Proximity to the airport. And my room was very quiet. nan,8.0,23
1949051117,"Super great location, room gave us everything for our basic needs. The view from our shower window looked over all of Florence. Facilities were amazing so nice to have a pool so central, outside bar was a treat and staff friendly. Room was on the small side but what can you expect, room was really hot even with aircon on and pillows thin but this is just picking at things.",10.0,23
517772101,Link with shopping mall. Nil,7.0,23
1949051117,"I was in the shared female room with 4 beds, the room was nice and modern with a private bathroom. The hostel location is good, about 10 min walk from the station The room is on the same floor as the bar which plays really loud music until about midnight. There was no power outlet by the bed. The hostel was packed with young teens.",6.0,23
1962800155,"Location, cleanliness, comfort, pleasant staff. Nothing",9.0,23
1037277742,super clean and comfortable great location for me. nothing,10.0,23
1651322766,Loved the space we had in the family room! It was expensive. More expensive than previous times we've stayed.,10.0,23
517772101,"Convenient location, surrounded by bars and many food places A little pricey, not exactly a new hotel",8.0,23
517772101,"It’s convenient location and directly connected to the mall. Room is spacious, clean though additional costs for early check-in. Facilities is ok. so far so good.",8.0,23
517772101,Near shopping mall n easy to fine food place .. Nothing,10.0,23
1949051117,"Pool and bar area, all staff very friendly. Easy to walk to main attractions, surrounding cafes and restaurants great. Bathroom and toilet cramped, could do with repair and renovation.",9.0,23
517772101,near by shopping mall the wifi and lift,8.0,23
1651322766,"The location is close to Vienna airport and you can get there via a covered walkway or tunnel.  The room was lovely, stylish and clean. We slept well and did not hear our neighbors. Food choices were not good and costly, quality only mediocre, pricing was intransparent. We should have eaten at the airport.",8.0,23
1962800155,"This was a lovely boutique style hotel close to Earls Court underground with friendly staff, comfortable room and great extras. The room had a fridge and a microwave. We would happily have stayed longer but we only booked that night because we were stranded by train cancellations. There was nothing to dislike.",10.0,23
65564087,Location and rooms and sea view Dog friendly  Vegan options Leaving,9.0,23
1949051117,"We stayed in a private room, it felt like a hotel room, it was nice & quiet. The room was spacious with extra storage, the bathroom was big enough too. There were extra facilities available to use, such as a pool, sauna, bar, and terrace-which had a beautiful view over the city. Our hairdryer in the bathroom was broken and they provided a spare one instantly. The noise gets really loud in the morning (roughly 5:30am) from the busy street, maybe it’s possible to ask for a room facing the courtyard. Again it’s a hostel so obviously very noisy at night from other guests, but that’s expected. Our TV remote was broken, and we were shrugged off when we asked for a new battery/replacement.",8.0,23
-1620033035,"Clean rooms, great location and friendly staff. nan",10.0,23
1949051117,"Great hostel, Towels and toiletries were supplied. 6people is a little hard to share a ensuite bathroom with but it worked out ok.",8.0,23
-1620033035,Fantastic location for the concert we attended at the Town Hall There was a marathon running the next morning and alot of the streets were blocked off. This would have been nice to have known in advance as I was late to my conference as my ride got stuck. We would have made other arrangements.,9.0,23
1949051117,"Only 10mins away from the Duomo. Good bathroom, and I got my own bed (wasn't a bunk bed). The bed was a bit creaky and noisy, but otherwise comfortable. The common room (with microwave and kettles) could be open a lot earlier - 8:00 am is too late if you have an early train/flight to catch.",9.0,23
-1620033035,very clean and functional in great location limited parking,9.0,23
65564087,"very big room, clean and comfortable paid parking if you have parking in hotel it has to be free",8.0,23
-1620033035,Rooms were exceptional.. showers amazing..green option for room service is great.  The Hoi Polloi restaurant on site is fantastic; just get the lamb shoulder for 2 Nothing. Very hard to fault as great value.,10.0,23
-1620033035,perfect for airport and Christchurch centre. bed was extremely comfortable. no water in the room which hotels normally provide as standard. but usual tea and coffee was.,10.0,23
1037277742,"The location was perfect, just in the main street. The personal was very kind and helpfull and the room was very clean. I had a great stay, nothing I didn’t like.",10.0,23
517772101,"Very convenient. Lots of restaurants and small stalls nearby. Toiletries given not consistent. We booked 4 rooms. Some rooms have face towels, some don’t. The waiting time for the lifts is way too long.",8.0,23
1949051117,"Good location and nice staff, clean and quiet. A bit too many beds in the room but hey, it's a hostel.",6.0,23
1949051117,"Spacy room, we had 3 single beds. They cleaned our room everyday, they changed our towels everyday but not the bed sheet. We’re happy with the room. The location is great, next to bus station and supermarket. The common area is small, the dinning table has 8 chairs. They have 2 small microwaves, 2 small fridgesand 2 kettles (1 kettle is broken). The sink often dirty because someone used plates but not washing it. They dont allow cooking and no knife provided in the common area for security reason, but that is strange reason because we bought a knife to cut our fruit and they dont even notice which indicated the security reason is just their way to encourage guests to buy food at the bar and kitchen. And Guests are not allowed to use the table n chair in the kitchen and bar area if they dont order drink/food. Dicando/Gicando (staff at the bar n kitchen) and I saw a cockroach at the wall right in their kitchen. He just ignored it and laughed. We stayed at hostel before, they provide cookers, knife, bread knife, like everything to support guests. I think Plus Florence is only good for 1 night. If you stay more than 2 nights, consider different property.",6.0,23
65564087,"The breakfast was fine with staff on hand to help the reception, bar and seating areas were really pleasant   The sea view was lovely  All the staff where polite and helpful The bed was not very comfortable I could feel the springs and woke a few times in the night also the breakfast only offered scrambled egg and no mushrooms",8.0,23
65564087,"Very good breakfast, plenty of choice and good service from friendly staff.  Excellent location handy for bracing walks on the sea front. Nothing",10.0,23
1037277742,"Great location. Non fussy, incredibly clean simple Stay. Not much to grumble about as long as you don't expect room service or a all singing and dancing bar.",9.0,23
1037277742,"very clean, comfortable and well located nan",10.0,23
1962800155,"Very friendly and helpful staff. It’s very close to the tube station. Room had everything including iron, hairdryer, fridge and even microwave. We loved the drinks and fruit. Breakfast was good value nan",9.0,23
-1620033035,"Reasonably priced, new hotel in a great location. Easy walking distance to CBD.  Restaurant and Bar downstairs. Very comfortable and everything very clean . nan",10.0,23
517772101,"No cable TV programe Everytime same breakfast menu On upper floors 20th and above slow or no broadband connection. No dislike, deserve what you paid for.",6.0,23
-1620033035,The staff were super friendly. The room was spacious and clean. It felt clean and modern. The couch set up was great and it was convenient having the restaurant downstairs. Our baby liked the cot it was comfy for her. I think having the little studio it could have had a kitchenette with a microwave and basin. Felt like it was lacking something.  The bed was slightly springy.,8.0,23
65564087,Clean nice breakfast Lift too small,8.0,23
1651322766,"Atmosphere: perfect Romm: ok  Bathroom: small The check-in is too late (3,00 pm) I miss the safe in my room",7.0,23
1651322766,"Extremely helpful reception staff, though run off their feet.  The room was fine and clean, though a bit basic.  Wonderful location for the airport - right there. Get some more (of the excellent) reception staff - long queues at reception.  I couldn't control the room temperature so it was rather hot for my tastes.",8.0,23
-1620033035,The room was a great size and looked towards the Southern Alps. I enjoyed the food and it wasn't too far to walk into town. There could have been another hook or rail to hang the towels.,10.0,23
517772101,"Location and value for money Rooms are old and has bits that don't work well, like my room door had to be slammed close instead of closing gently. Mould around the bathroom.",8.0,23
517772101,"They did not provide comb in the vanity, quilt cover smells like used and not wash. Pillow case smells someone's scalp.. nan",10.0,23
1962800155,"Room, breakfast, helpful staff Had to have help from staff to access wi fi, drain on shower alarmingly slow",9.0,23
517772101,The pillows are very nice. Can tell me wher to get them-lol  Receptionist very efficient The lighting a bit dim..  A bit hard to do reading   Price cheaper maybe,9.0,23
1949051117,Feels like a party place inside the hostel. All the basic amenities are available and rooms are big and spacious. 15 minutes from the nearest metro/tram station. nan,8.0,23
1037277742,"Very clean room, good size for two people Frosted glass bathroom door offers no privacy",10.0,23
1962800155,"Comfortable room, good breakfast, hotel in a good location- quiet yet central (3 minutes walk to the Earl’s Court station). nan",8.0,23
-1620033035,"Easy to find. It felt very fresh and it was clean. We had a late check-in, 2200, and there was still someone at reception who greeted us very nicely. Fluffy pillows and comfy beds. Good tv and tea selection. nan",9.0,23
1962800155,The staff of the hotel was very friendly and attentive. The hotel has a great location in a calm street and it is within walking distance to the museums` district. The room was clean and cosy. nan,10.0,23
1949051117,"very clean, they offer towels/soap/shower gel etc. I was in a shared 6 bed dorm. They have a separate shower and toilet which is great. Definitely recommend nan",8.0,23
65564087,Fantastic sea view  Good location Warm and comfy room. Reception poor Food was bland and poorly presented  Tables in bar and reception area and conservatory covered in empty glasses and coffee cups while bar staff chatted and leant on the bar (bone idle),7.0,23
65564087,"room as a lovely size, but could do with bigger tvs in thsm, breakfast was grt, staf fab and helpful, staf could ot do enough for u, and thy are friendly, all questions were answewered, will deffo go back there did not like the small tv in room, u hve these lovely big room and tiny tvs, could do with bigger tvs in rooms, my eye sight is not goos any way, also i think a small fridge in the rooms would be welcoming for people",9.0,23
517772101,"The room is nice and clean. This hotel is a good choice to go with convenient location next to KSL mall. Easy for checking out, and just drop your key cards in the box and leave. In addition, you can choose smoke room or non-smoke room when you are checking in. You need to wait for a while for the lift, especially your room is above 20 floors. In addition, the check in waiting time is also excruciating, especially if you choose the wrong queue and counter. The whole big hotel only have 4 counters if I remember right.",8.0,23
517772101,Good location as it is next to KSL mall. Free parking. Room for 3 pax but only provide 2 sets of towel & toiletries. No clothes hanger. No mini fridge.,6.0,23
1962800155,Great location and very comfortable. nan,10.0,23
1037277742,super convenient for train and theatre. staff really helpful and friendly. upgraded to room with a window. spacious accessible room. spotless. nothing,10.0,23
1651322766,"The hotel has a display with departures which helps with getting information about your flight not leaving the hotel.    Blackouts are perfect in the room. It is a bit problematic at the hotel to stay hydrated. Although you receive a card for a drink at a bar when you check in, it is not enough to stay hydrated. Drinking tap water is not the best option here because it isn't tasty. So, you should either come with your water or buy something at the hotel, which has approximately the airport's price.    Also, the pillows are too big, and sleeping on them is uncomfortable.    We also tried breakfast, but we weren't excited. There is enough food not to get hungry, but I can't say that I enjoyed the breakfast, and I was thinking about my previous experience at other places as a better option 😅.",7.0,23
65564087,"nice building, good location, and car park only £6 per day lots of noise from the room above us early in the morning just from walking around.",6.0,23
1037277742,fantastic location. small cozy rooms. very clean. friendly staff. looking forward to coming again. nan,10.0,23
1949051117,"Helpful staff, nice cafeteria and bar, the view of the Duomo from the terrace on the 5th floor. Overall, good value for the money. 1.The door of the shower was broken and was literally hanging by a thread, the floor outside ended up being splashed with water.   2.The double bed is made of two twin mattresses which slide apart during the night and form a crevice in the middle.  3. There was a little balcony/terrace adjacent to our window but we couldn't remove the screen that was blocking it (not sure if it was secured in place on purpose). Could be nice to have that space.",8.0,23
517772101,Convenient location. Check in n out are fast. No need to wait A bit old but ok.  Bed a bit hard. But floor n toilets are clean.,8.0,23
1949051117,Very comfortable but first room wasn’t clean. The helpful staff at the reception changed the room and it was an enjoyable experience. The gym equipment was not functional.,9.0,23
517772101,Near KSL mall. Value for money The bath tub had problems draining the water,8.0,23
1651322766,"right across the airport, nice stay, clean room nan",8.0,23
-1620033035,very modern and good location. great value all good,8.0,23
1962800155,"Friendly and welcoming staff.  There is a lift, so you're not struggling with luggage up and down stairs.  Great breakfast.  Tea, coffee, biscuits, and toiletries provided. Walls are a little thin.  You can hear people talking from the room next door.",10.0,23
517772101,"Location central. Pasar malam. Shopping mall. Ease of transport We booked a room for 3. There were 2 towels, 2 cups, 2 toothbrush set etc…, room was prepped for 2 guests. We notified the counter staff and they added another bath towel and toothbrush. Also informed the staff that the inside of the electric kettle was rusty. And the spout of the kettle dusty. We didn’t get to boil some hot water for tea. Room 1515. Thank you",7.0,23
1962800155,Good location to get into London and on the Piccadilly line for Heathrow as well so very convenient nan,9.0,23
1037277742,"All about location for me, rooms well designed. Reception staff nice & Halloween theme made it fun. Price of continental breakfast felt high (£15!). No windows take a bit of getting used to, £95!",7.0,23
1037277742,staff were friendly room clean and shower was great entrance had homeless access the entrance and it smelt awful walking through the passage .,8.0,23
1651322766,+ Close to the airport  + Interesting design of the room with fancy gadgets (lights)   + Delicious breakfast - A small bathroom  - Quite expensive for the standard performance,8.0,23
65564087,Excellent room clean and spacious x we will be back👌👍 nan,10.0,23
-1620033035,Breakfast was good and the main meal was even better.The quietness of the room was good as well. The new girl at the front desk didnt know a lot.I would have thought one would need a fair amount of training re location of various things/places but alas not in her case.The air conditioning was very suspect and virtually impossible to have any control over in the 5 days we were there.,8.0,23
65564087,Excellent location and comfort. Magnificent Building and well presented decor for the festive period. Cleanliness throughout and friendly Staff. N/A,10.0,23
-1620033035,Perfect position to attend concert at the town hall nan,8.0,23
-1620033035,"Clean hotel with easy 10 minute walk to main city streets, restaurants, and shops. Friendly and helpful staff who went out of their way to assist. Our room was quiet, clean and comfortable. Fantastic choice for this middle level price range hotel. nan",9.0,23
1037277742,"Central location, very small but confortavle room. Nothing",8.0,23
517772101,spacious room and convenience since its beside a shopping mall nan,10.0,23
65564087,Great place to stay all disabled friendly don't let the steps put you off stair lift at the door so anyone disabled can use this hotel breakfast was good staff was very helpful There is nothing I didn't like about it love the fact how disabled friendly the place is,10.0,23
1962800155,"Staff moved me out of basement room that was confusing to find.   On their own initiative as soon as they had an open room that did NOT require goiing up to gt to basement (very confusing);  Nice guy on desk GAVE me a coke at midnight when restaurant was closed. nothing,  was all good!!",9.0,23
1949051117,"We liked the pool and outdoor area, friendly staff and location. The bunk beds were squeaky and wobbly, making sleeping in them challenging.",8.0,23
1037277742,clean. good location. bed was soft and pillows not great. made it difficult to sleep well.,7.0,23
-1620033035,"Clean, attractive decor, comfortable It seemed a little expensive, as it was pretty basic",8.0,23
1949051117,"amazing location! clean, great room!!!!! aircon didn’t work and it was pretty hot.",10.0,23
1037277742,"The location of this hotel is perfect for central London, shows etc. If you can get over the lack of space in the rooms, it is a great option for a short stay in our lovely capital. N/A",9.0,23
-1620033035,Rooms were nice showers were very nice with water pressure Appreciate the staff that got my cousins in the room early after a long flight from the states No parking when we arrived for us group of six with a van had 3 rooms would think we get at least one parking spot out back for us no parking on the street either Would also like the options of thinner pillows in the room,8.0,23
65564087,Quick check in . Quality room with sea view Nothing,10.0,23
1037277742,"From the reception the staff is friendly and ready to assist,then the rooms were very clean and comfortable The rooms are small but it's not an issue because they still comfortable.",8.0,23
1949051117,"The room was very spacious and clean. The bathroom was exceptionally clean, and great water pressure when showering. The room was a bit of a walk to the center of Florence, it took us about 15 minutes to walk to the center, but this is a perfect excuse to walking these beautiful streets. nan",8.0,23
1651322766,"Very close to the airport train station, with underground access, providing protection from the elements. nan",9.0,23
517772101,room clean and comfort view from my room,9.0,23
-1620033035,Location was great staff were very attentive because of the package we had we got a first drink free evening meals and breakfast coffees We found the bed too firm (slat base as opposed to spring) for our liking so sleep was not the best.,8.0,23
1962800155,"Location, very nice guest oriented staff Breakfast, offers for vegetarian and vegan non existing",9.0,23
1651322766,"Clean, fresh, new rooms, easy to go to the airport and city centre. Nice view on the planes. Liked everything.",10.0,23
1037277742,Price for the Location!  Almost half price compared to othe other hotels in the area. Small room (great bed!) but all i needed was a place that i can walk to the theater and attractions! Nothing!,9.0,23
1962800155,"great location clean, comfy bed  nice room perfect for our stay nan",9.0,23
65564087,The staff were very friendly making check in very easy and welcoming. The room was very clean and comfortable and location superb. Would definitely stay here again. No fridge in room but this isn't really a problem.,8.0,23
1949051117,"The location is great (1.5 km from the Cathedral). The beds were comfy, the bathroom clean, and the staff was very helpful.  Each bed had a socket and a USB port, as well as a lamp. The AC was not sufficient, and one night even switched off. In mid-July, with 6 people in the room, it was not the most comfortable stay.",8.0,23
1651322766,"Loved the young, lovely vibe. They allowed an early check in. We were SO tired from being transit and it was heaven to get our room early so we could finally sleep! Facilities were beautiful, clean, quiet and the “graffiti-like artwork outside in the parking area was outstanding. The only negatives were the price, but that’s to be expected for an airport hotel and the “restaurant”. We would have liked a proper meal, not microwaved stuff. nan",9.0,23
1962800155,"Location,  breakfast, staff, especially during check-out, the staff were super helpful even with our luggage to the train station. I'm super grateful   . I raised an issue with booking.com on our flight cancellation from Nairobi  and have not been able to check in on the first day. unfortunately, to date, no one has responded, which i find to be very strange.  Kindly do respond to my concern.",8.0,23
1037277742,"location, cost, staff and facilities were excellent nothing negative to say",10.0,23
1962800155,The staff were very friendly and obviously cared that we had a pleasant stay.  The bed was comfortable and the bathroom was well sized with a good shower. We booked a superior room thinking that this would give us plenty of space for the stay but the room was much smaller than we expected such that it was impossible to fully open the wardrobe door and there was very little room to store our bags. One of the light switches was broken which meant that turning on the light that we wanted became a bit of a logic puzzle. The room and hotel were clean but the decor quite dated.,6.0,23
1962800155,Room was of the expected size and comfiortable for two persons. Bed was actually very good and there was absolutely no noise coming from the street. Batroom small but shower very nice and easy to do.  Breakfast was nice and served efficiently. All great so nothing to add here,9.0,23
